arm,layer,tanh_alpha
xsa,2,0.36621302366256714
xsa,2,0.24002715945243835
xsa,2,0.20604978501796722
xsa,2,0.07974603772163391
xsa,2,0.20254334807395935
xsa,2,0.34034013748168945
xsa,2,-0.07926246523857117
xsa,2,0.08510054647922516
xsa,2,0.2680412232875824
xsa,2,0.2282305359840393
xsa,2,-0.05386759340763092
xsa,2,0.36914581060409546
xsa,2,0.024411708116531372
xsa,2,0.10630302131175995
xsa,2,0.2416425347328186
xsa,2,0.3115100562572479
xsa,2,0.26077672839164734
xsa,2,0.03357774391770363
xsa,2,0.2571060061454773
xsa,2,0.06797484308481216
xsa,2,0.11282887309789658
xsa,2,0.17208363115787506
xsa,2,-0.06876499205827713
xsa,2,0.2978333532810211
xsa,2,0.14088335633277893
xsa,2,0.029556255787611008
xsa,2,0.25195375084877014
xsa,2,0.12511935830116272
xsa,2,0.15335436165332794
xsa,2,-0.07074226438999176
xsa,2,0.26156091690063477
xsa,2,-0.04355595260858536
xsa,2,0.09147932380437851
xsa,2,0.36815181374549866
xsa,2,-0.05042435973882675
xsa,2,0.2953229546546936
xsa,2,0.07287915050983429
xsa,2,0.07737673819065094
xsa,2,0.07331952452659607
xsa,2,0.4188549518585205
xsa,2,0.39926666021347046
xsa,2,0.34460315108299255
xsa,2,0.29230043292045593
xsa,2,0.06779145449399948
xsa,2,0.13455210626125336
xsa,2,0.3290048837661743
xsa,2,0.03220852464437485
xsa,2,0.4691109359264374
xsa,2,0.14821459352970123
xsa,2,0.4404911994934082
xsa,3,0.3177911043167114
xsa,3,0.1873425841331482
xsa,3,0.4225412607192993
xsa,3,0.2678264379501343
xsa,3,-0.13911955058574677
xsa,3,0.054541993886232376
xsa,3,-0.029226548969745636
xsa,3,0.2137802690267563
xsa,3,0.31864413619041443
xsa,3,0.023086905479431152
xsa,3,-0.1434158980846405
xsa,3,0.4526212811470032
xsa,3,0.3393099009990692
xsa,3,0.13596603274345398
xsa,3,0.21074768900871277
xsa,3,-0.02027847245335579
xsa,3,0.3021913766860962
xsa,3,0.0678582414984703
xsa,3,0.0882873684167862
xsa,3,0.033907607197761536
xsa,3,0.12761840224266052
xsa,3,-0.043167948722839355
xsa,3,0.10291365534067154
xsa,3,0.31169217824935913
xsa,3,0.08381586521863937
xsa,3,0.2625310719013214
xsa,3,0.29849973320961
xsa,3,0.09008452296257019
xsa,3,0.2169928401708603
xsa,3,0.2434132993221283
xsa,3,-0.0971163660287857
xsa,3,0.29745355248451233
xsa,3,0.15660232305526733
xsa,3,0.3692573010921478
xsa,3,0.24265354871749878
xsa,3,-0.05544000864028931
xsa,3,-0.1343306452035904
xsa,3,0.24167615175247192
xsa,3,0.3035880923271179
xsa,3,0.26778048276901245
xsa,3,0.07446285337209702
xsa,3,0.07855992764234543
xsa,3,0.20187844336032867
xsa,3,0.25072523951530457
xsa,3,-0.08780670166015625
xsa,3,0.20826926827430725
xsa,3,-0.134802907705307
xsa,3,0.343258798122406
xsa,3,0.009784532710909843
xsa,3,-0.02999519743025303
xsa,3,0.2485494464635849
xsa,3,0.13798552751541138
xsa,3,-0.034614887088537216
xsa,3,0.2395838052034378
xsa,3,0.10055296868085861
xsa,3,0.3259655237197876
xsa,3,-0.005798810627311468
xsa,3,0.2695525586605072
xsa,3,0.3536241948604584
xsa,3,-0.062279652804136276
xsa,3,-0.07969017326831818
xsa,3,-0.011537433601915836
xsa,3,0.1206221953034401
xsa,3,0.21906787157058716
xsa,4,0.08661602437496185
xsa,4,0.13769766688346863
xsa,4,0.13027025759220123
xsa,4,0.5858088731765747
xsa,4,0.38838106393814087
xsa,4,0.38691896200180054
xsa,4,0.3448082208633423
xsa,4,0.112904854118824
xsa,4,0.10043837875127792
xsa,4,0.36044132709503174
xsa,4,0.09733734279870987
xsa,4,0.059953946620225906
xsa,4,0.377219021320343
xsa,4,0.4536423981189728
xsa,4,0.1856469064950943
xsa,4,0.25273585319519043
xsa,4,0.3352341055870056
xsa,4,0.07136180251836777
xsa,4,0.2206641137599945
xsa,4,0.2213512510061264
xsa,4,0.1844208836555481
xsa,4,0.24400654435157776
xsa,4,0.34797194600105286
xsa,4,0.4638626277446747
xsa,4,0.0594979003071785
xsa,4,0.31103819608688354
xsa,4,0.3905445337295532
xsa,4,0.25581231713294983
xsa,4,0.137348011136055
xsa,4,0.28086817264556885
xsa,4,0.18819594383239746
xsa,4,-0.08581406623125076
xsa,4,0.1039438396692276
xsa,4,0.18825846910476685
xsa,4,0.24552319943904877
xsa,4,0.3064653277397156
xsa,4,0.11863608658313751
xsa,4,0.10976962000131607
